time,depot,availability,dt_h,day,energy_required_MWh,charger_power_MW,charging_efficiency,base_load_MW
2026-01-05 09:00:00+01:00,Postnord,0.0,1.0,2026-01-05 00:00:00+01:00,1.5,0.418,0.92,1.2930735119999999
2026-01-05 09:00:00+01:00,Airmee,0.0,1.0,2026-01-05 00:00:00+01:00,0.432,0.132,0.92,0.3783725966
2026-01-05 10:00:00+01:00,ICA,0.0,1.0,2026-01-05 00:00:00+01:00,3.48,0.776,0.92,1.413178638
2026-01-05 10:00:00+01:00,Mathem,0.0,1.0,2026-01-05 00:00:00+01:00,1.134,0.286,0.92,0.9216736637999999
2026-01-05 10:00:00+01:00,Postnord,0.0,1.0,2026-01-05 00:00:00+01:00,1.5,0.418,0.92,1.299394737
2026-01-05 10:00:00+01:00,Airmee,0.0,1.0,2026-01-05 00:00:00+01:00,0.432,0.132,0.92,0.3946517176
2026-01-05 11:00:00+01:00,ICA,0.0,1.0,2026-01-05 00:00:00+01:00,3.48,0.776,0.92,1.251985084
2026-01-05 11:00:00+01:00,Mathem,0.0,1.0,2026-01-05 00:00:00+01:00,1.134,0.286,0.92,0.8189831600999999
2026-01-05 11:00:00+01:00,Postnord,0.0,1.0,2026-01-05 00:00:00+01:00,1.5,0.418,0.92,1.067640619
2026-01-05 11:00:00+01:00,Airmee,0.0,1.0,2026-01-05 00:00:00+01:00,0.432,0.132,0.92,0.312682837
2026-01-05 12:00:00+01:00,ICA,0.0,1.0,2026-01-05 00:00:00+01:00,3.48,0.776,0.92,1.2551243360000002
2026-01-05 12:00:00+01:00,Mathem,0.0,1.0,2026-01-05 00:00:00+01:00,1.134,0.286,0.92,0.8379720287
2026-01-05 12:00:00+01:00,Postnord,0.0,1.0,2026-01-05 00:00:00+01:00,1.5,0.418,0.92,1.100503949
2026-01-05 12:00:00+01:00,Airmee,0.0,1.0,2026-01-05 00:00:00+01:00,0.432,0.132,0.92,0.3504814177
2026-01-05 13:00:00+01:00,ICA,0.0,1.0,2026-01-05 00:00:00+01:00,3.48,0.776,0.92,1.29260309
2026-01-05 13:00:00+01:00,Mathem,0.0,1.0,2026-01-05 00:00:00+01:00,1.134,0.286,0.92,0.8348608972
2026-01-05 13:00:00+01:00,Postnord,0.0,1.0,2026-01-05 00:00:00+01:00,1.5,0.418,0.92,1.086792656
2026-01-05 13:00:00+01:00,Airmee,0.0,1.0,2026-01-05 00:00:00+01:00,0.432,0.132,0.92,0.3580289119
2026-01-05 14:00:00+01:00,ICA,0.0,1.0,2026-01-05 00:00:00+01:00,3.48,0.776,0.92,1.2791216730000001
2026-01-05 14:00:00+01:00,Mathem,0.0,1.0,2026-01-05 00:00:00+01:00,1.134,0.286,0.92,0.8412156813
2026-01-05 14:00:00+01:00,Postnord,0.0,1.0,2026-01-05 00:00:00+01:00,1.5,0.418,0.92,1.115297067
2026-01-05 14:00:00+01:00,Airmee,0.0,1.0,2026-01-05 00:00:00+01:00,0.432,0.132,0.92,0.35510092070000004
2026-01-05 15:00:00+01:00,ICA,0.0,1.0,2026-01-05 00:00:00+01:00,3.48,0.776,0.92,1.2898695869999999
2026-01-05 15:00:00+01:00,Mathem,0.0,1.0,2026-01-05 00:00:00+01:00,1.134,0.286,0.92,0.8607907887999999
2026-01-05 15:00:00+01:00,Postnord,0.0,1.0,2026-01-05 00:00:00+01:00,1.5,0.418,0.92,1.134152498
2026-01-05 15:00:00+01:00,Airmee,0.0,1.0,2026-01-05 00:00:00+01:00,0.432,0.132,0.92,0.3495116848
2026-01-05 16:00:00+01:00,ICA,0.0,1.0,2026-01-05 00:00:00+01:00,3.48,0.776,0.92,1.4588176160000002
2026-01-05 16:00:00+01:00,Mathem,0.0,1.0,2026-01-05 00:00:00+01:00,1.134,0.286,0.92,0.9555179648
2026-01-05 16:00:00+01:00,Postnord,0.0,1.0,2026-01-05 00:00:00+01:00,1.5,0.418,0.92,1.377304316
2026-01-05 16:00:00+01:00,Airmee,0.0,1.0,2026-01-05 00:00:00+01:00,0.432,0.132,0.92,0.43376651299999996
2026-01-05 17:00:00+01:00,ICA,0.0,1.0,2026-01-05 00:00:00+01:00,3.48,0.776,0.92,1.48324283
2026-01-05 17:00:00+01:00,Mathem,0.0,1.0,2026-01-05 00:00:00+01:00,1.134,0.286,0.92,0.995064261
2026-01-05 17:00:00+01:00,Postnord,0.0,1.0,2026-01-05 00:00:00+01:00,1.5,0.418,0.92,1.3702486360000001
2026-01-05 17:00:00+01:00,Airmee,0.0,1.0,2026-01-05 00:00:00+01:00,0.432,0.132,0.92,0.42266055269999997
2026-01-05 18:00:00+01:00,ICA,0.0,1.0,2026-01-05 00:00:00+01:00,3.48,0.776,0.92,1.484021941
2026-01-05 18:00:00+01:00,Mathem,0.0,1.0,2026-01-05 00:00:00+01:00,1.134,0.286,0.92,0.9743207119999999
2026-01-05 18:00:00+01:00,Postnord,0.0,1.0,2026-01-05 00:00:00+01:00,1.5,0.418,0.92,1.399681105
2026-01-05 18:00:00+01:00,Airmee,0.0,1.0,2026-01-05 00:00:00+01:00,0.432,0.132,0.92,0.4333278228
2026-01-05 19:00:00+01:00,ICA,0.0,1.0,2026-01-05 00:00:00+01:00,3.48,0.776,0.92,1.470027456
2026-01-05 19:00:00+01:00,Mathem,0.0,1.0,2026-01-05 00:00:00+01:00,1.134,0.286,0.92,0.9423011482
2026-01-05 19:00:00+01:00,Postnord,0.0,1.0,2026-01-05 00:00:00+01:00,1.5,0.418,0.92,1.383727204
2026-01-05 19:00:00+01:00,Airmee,0.0,1.0,2026-01-05 00:00:00+01:00,0.432,0.132,0.92,0.4527598163
2026-01-05 20:00:00+01:00,ICA,0.0,1.0,2026-01-05 00:00:00+01:00,3.48,0.776,0.92,1.4954789800000001
2026-01-05 20:00:00+01:00,Mathem,0.0,1.0,2026-01-05 00:00:00+01:00,1.134,0.286,0.92,0.9632698554
2026-01-05 20:00:00+01:00,Postnord,0.0,1.0,2026-01-05 00:00:00+01:00,1.5,0.418,0.92,1.380811427
2026-01-05 20:00:00+01:00,Airmee,1.0,1.0,2026-01-05 00:00:00+01:00,0.432,0.132,0.92,0.4239605978
2026-01-05 21:00:00+01:00,ICA,0.0,1.0,2026-01-05 00:00:00+01:00,3.48,0.776,0.92,1.326881619
2026-01-05 21:00:00+01:00,Mathem,0.0,1.0,2026-01-05 00:00:00+01:00,1.134,0.286,0.92,0.8710166114
2026-01-05 21:00:00+01:00,Postnord,0.0,1.0,2026-01-05 00:00:00+01:00,1.5,0.418,0.92,1.168712816
2026-01-05 21:00:00+01:00,Airmee,1.0,1.0,2026-01-05 00:00:00+01:00,0.432,0.132,0.92,0.3686885512
2026-01-05 22:00:00+01:00,ICA,0.0,1.0,2026-01-05 00:00:00+01:00,3.48,0.776,0.92,1.305882047
2026-01-05 22:00:00+01:00,Mathem,1.0,1.0,2026-01-05 00:00:00+01:00,1.134,0.286,0.92,0.8539979894
2026-01-05 22:00:00+01:00,Postnord,1.0,1.0,2026-01-05 00:00:00+01:00,1.5,0.418,0.92,1.1426305970000001
2026-01-05 22:00:00+01:00,Airmee,1.0,1.0,2026-01-05 00:00:00+01:00,0.432,0.132,0.92,0.3665719168
2026-01-05 23:00:00+01:00,ICA,1.0,1.0,2026-01-05 00:00:00+01:00,3.48,0.776,0.92,1.3049182209999999
2026-01-05 23:00:00+01:00,Mathem,1.0,1.0,2026-01-05 00:00:00+01:00,1.134,0.286,0.92,0.8496628209
2026-01-05 23:00:00+01:00,Postnord,1.0,1.0,2026-01-05 00:00:00+01:00,1.5,0.418,0.92,1.1272920979999999
2026-01-05 23:00:00+01:00,Airmee,1.0,1.0,2026-01-05 00:00:00+01:00,0.432,0.132,0.92,0.3607507641
2026-01-06 00:00:00+01:00,ICA,1.0,1.0,2026-01-06 00:00:00+01:00,3.48,0.776,0.92,0.8781801074
2026-01-06 00:00:00+01:00,Mathem,1.0,1.0,2026-01-06 00:00:00+01:00,1.134,0.286,0.92,0.5421666232
2026-01-06 00:00:00+01:00,Postnord,1.0,1.0,2026-01-06 00:00:00+01:00,1.5,0.418,0.92,0.4875401953
2026-01-06 00:00:00+01:00,Airmee,1.0,1.0,2026-01-06 00:00:00+01:00,0.432,0.132,0.92,0.18434590639999998
2026-01-06 01:00:00+01:00,ICA,1.0,1.0,2026-01-06 00:00:00+01:00,3.48,0.776,0.92,0.8721363906
2026-01-06 01:00:00+01:00,Mathem,1.0,1.0,2026-01-06 00:00:00+01:00,1.134,0.286,0.92,0.5336484925
2026-01-06 01:00:00+01:00,Postnord,1.0,1.0,2026-01-06 00:00:00+01:00,1.5,0.418,0.92,0.47178289009999996
2026-01-06 01:00:00+01:00,Airmee,1.0,1.0,2026-01-06 00:00:00+01:00,0.432,0.132,0.92,0.1742763654
2026-01-06 02:00:00+01:00,ICA,1.0,1.0,2026-01-06 00:00:00+01:00,3.48,0.776,0.92,0.8507828723
2026-01-06 02:00:00+01:00,Mathem,1.0,1.0,2026-01-06 00:00:00+01:00,1.134,0.286,0.92,0.5282293574
2026-01-06 02:00:00+01:00,Postnord,1.0,1.0,2026-01-06 00:00:00+01:00,1.5,0.418,0.92,0.458676892
2026-01-06 02:00:00+01:00,Airmee,1.0,1.0,2026-01-06 00:00:00+01:00,0.432,0.132,0.92,0.172922666
2026-01-06 03:00:00+01:00,ICA,1.0,1.0,2026-01-06 00:00:00+01:00,3.48,0.776,0.92,0.8220914553
2026-01-06 03:00:00+01:00,Mathem,1.0,1.0,2026-01-06 00:00:00+01:00,1.134,0.286,0.92,0.5290586263
2026-01-06 03:00:00+01:00,Postnord,1.0,1.0,2026-01-06 00:00:00+01:00,1.5,0.418,0.92,0.4320699935
2026-01-06 03:00:00+01:00,Airmee,1.0,1.0,2026-01-06 00:00:00+01:00,0.432,0.132,0.92,0.1579184295
2026-01-06 04:00:00+01:00,ICA,1.0,1.0,2026-01-06 00:00:00+01:00,3.48,0.776,0.92,0.8228511251999999
2026-01-06 04:00:00+01:00,Mathem,1.0,1.0,2026-01-06 00:00:00+01:00,1.134,0.286,0.92,0.515176566
2026-01-06 04:00:00+01:00,Postnord,0.0,1.0,2026-01-06 00:00:00+01:00,1.5,0.418,0.92,0.4296112465
2026-01-06 04:00:00+01:00,Airmee,1.0,1.0,2026-01-06 00:00:00+01:00,0.432,0.132,0.92,0.1695254268
2026-01-06 05:00:00+01:00,ICA,0.0,1.0,2026-01-06 00:00:00+01:00,3.48,0.776,0.92,1.2290854059999998
2026-01-06 05:00:00+01:00,Mathem,1.0,1.0,2026-01-06 00:00:00+01:00,1.134,0.286,0.92,0.8088765541
2026-01-06 05:00:00+01:00,Postnord,0.0,1.0,2026-01-06 00:00:00+01:00,1.5,0.418,0.92,1.044212425
2026-01-06 05:00:00+01:00,Airmee,1.0,1.0,2026-01-06 00:00:00+01:00,0.432,0.132,0.92,0.3055501329
2026-01-06 06:00:00+01:00,ICA,0.0,1.0,2026-01-06 00:00:00+01:00,3.48,0.776,0.92,1.382453995
2026-01-06 06:00:00+01:00,Mathem,1.0,1.0,2026-01-06 00:00:00+01:00,1.134,0.286,0.92,0.9205129408
2026-01-06 06:00:00+01:00,Postnord,0.0,1.0,2026-01-06 00:00:00+01:00,1.5,0.418,0.92,1.274433909
2026-01-06 06:00:00+01:00,Airmee,1.0,1.0,2026-01-06 00:00:00+01:00,0.432,0.132,0.92,0.3862332182
2026-01-06 07:00:00+01:00,ICA,0.0,1.0,2026-01-06 00:00:00+01:00,3.48,0.776,0.92,1.379885051
2026-01-06 07:00:00+01:00,Mathem,0.0,1.0,2026-01-06 00:00:00+01:00,1.134,0.286,0.92,0.9016607413000001
2026-01-06 07:00:00+01:00,Postnord,0.0,1.0,2026-01-06 00:00:00+01:00,1.5,0.418,0.92,1.28015759
2026-01-06 07:00:00+01:00,Airmee,1.0,1.0,2026-01-06 00:00:00+01:00,0.432,0.132,0.92,0.38892540259999997
2026-01-06 08:00:00+01:00,ICA,0.0,1.0,2026-01-06 00:00:00+01:00,3.48,0.776,0.92,1.407017992
2026-01-06 08:00:00+01:00,Mathem,0.0,1.0,2026-01-06 00:00:00+01:00,1.134,0.286,0.92,0.9113850168000001
2026-01-06 08:00:00+01:00,Postnord,0.0,1.0,2026-01-06 00:00:00+01:00,1.5,0.418,0.92,1.291756784
2026-01-06 08:00:00+01:00,Airmee,0.0,1.0,2026-01-06 00:00:00+01:00,0.432,0.132,0.92,0.3884104972
2026-01-06 09:00:00+01:00,ICA,0.0,1.0,2026-01-06 00:00:00+01:00,3.48,0.776,0.92,1.3837587779999998
2026-01-06 09:00:00+01:00,Mathem,0.0,1.0,2026-01-06 00:00:00+01:00,1.134,0.286,0.92,0.9337648453
2026-01-06 09:00:00+01:00,Postnord,0.0,1.0,2026-01-06 00:00:00+01:00,1.5,0.418,0.92,1.284482797
2026-01-06 09:00:00+01:00,Airmee,0.0,1.0,2026-01-06 00:00:00+01:00,0.432,0.132,0.92,0.3969888662
2026-01-06 10:00:00+01:00,ICA,0.0,1.0,2026-01-06 00:00:00+01:00,3.48,0.776,0.92,1.410589252
2026-01-06 10:00:00+01:00,Mathem,0.0,1.0,2026-01-06 00:00:00+01:00,1.134,0.286,0.92,0.9358383893
2026-01-06 10:00:00+01:00,Postnord,0.0,1.0,2026-01-06 00:00:00+01:00,1.5,0.418,0.92,1.281156567
2026-01-06 10:00:00+01:00,Airmee,0.0,1.0,2026-01-06 00:00:00+01:00,0.432,0.132,0.92,0.3954414082
2026-01-06 11:00:00+01:00,ICA,0.0,1.0,2026-01-06 00:00:00+01:00,3.48,0.776,0.92,1.271596607
2026-01-06 11:00:00+01:00,Mathem,0.0,1.0,2026-01-06 00:00:00+01:00,1.134,0.286,0.92,0.8000282677
2026-01-06 11:00:00+01:00,Postnord,0.0,1.0,2026-01-06 00:00:00+01:00,1.5,0.418,0.92,1.0759567380000001
2026-01-06 11:00:00+01:00,Airmee,0.0,1.0,2026-01-06 00:00:00+01:00,0.432,0.132,0.92,0.3123011399
2026-01-06 12:00:00+01:00,ICA,0.0,1.0,2026-01-06 00:00:00+01:00,3.48,0.776,0.92,1.25269959
2026-01-06 12:00:00+01:00,Mathem,0.0,1.0,2026-01-06 00:00:00+01:00,1.134,0.286,0.92,0.8413139212999999
2026-01-06 12:00:00+01:00,Postnord,0.0,1.0,2026-01-06 00:00:00+01:00,1.5,0.418,0.92,1.1030568570000001
2026-01-06 12:00:00+01:00,Airmee,0.0,1.0,2026-01-06 00:00:00+01:00,0.432,0.132,0.92,0.33437360569999997
2026-01-06 13:00:00+01:00,ICA,0.0,1.0,2026-01-06 00:00:00+01:00,3.48,0.776,0.92,1.279607276
2026-01-06 13:00:00+01:00,Mathem,0.0,1.0,2026-01-06 00:00:00+01:00,1.134,0.286,0.92,0.8427317796
2026-01-06 13:00:00+01:00,Postnord,0.0,1.0,2026-01-06 00:00:00+01:00,1.5,0.418,0.92,1.099894119
2026-01-06 13:00:00+01:00,Airmee,0.0,1.0,2026-01-06 00:00:00+01:00,0.432,0.132,0.92,0.3373828062
2026-01-06 14:00:00+01:00,ICA,0.0,1.0,2026-01-06 00:00:00+01:00,3.48,0.776,0.92,1.286065134
2026-01-06 14:00:00+01:00,Mathem,0.0,1.0,2026-01-06 00:00:00+01:00,1.134,0.286,0.92,0.8552143234
2026-01-06 14:00:00+01:00,Postnord,0.0,1.0,2026-01-06 00:00:00+01:00,1.5,0.418,0.92,1.103029075
2026-01-06 14:00:00+01:00,Airmee,0.0,1.0,2026-01-06 00:00:00+01:00,0.432,0.132,0.92,0.33818447900000004
2026-01-06 15:00:00+01:00,ICA,0.0,1.0,2026-01-06 00:00:00+01:00,3.48,0.776,0.92,1.310999727
2026-01-06 15:00:00+01:00,Mathem,0.0,1.0,2026-01-06 00:00:00+01:00,1.134,0.286,0.92,0.8500385639
2026-01-06 15:00:00+01:00,Postnord,0.0,1.0,2026-01-06 00:00:00+01:00,1.5,0.418,0.92,1.1313805440000002
2026-01-06 15:00:00+01:00,Airmee,0.0,1.0,2026-01-06 00:00:00+01:00,0.432,0.132,0.92,0.34408060840000004
2026-01-06 16:00:00+01:00,ICA,0.0,1.0,2026-01-06 00:00:00+01:00,3.48,0.776,0.92,1.450891791
2026-01-06 16:00:00+01:00,Mathem,0.0,1.0,2026-01-06 00:00:00+01:00,1.134,0.286,0.92,0.9598762046
2026-01-06 16:00:00+01:00,Postnord,0.0,1.0,2026-01-06 00:00:00+01:00,1.5,0.418,0.92,1.3822247079999999
2026-01-06 16:00:00+01:00,Airmee,0.0,1.0,2026-01-06 00:00:00+01:00,0.432,0.132,0.92,0.42735506090000003
2026-01-06 17:00:00+01:00,ICA,0.0,1.0,2026-01-06 00:00:00+01:00,3.48,0.776,0.92,1.484278137
2026-01-06 17:00:00+01:00,Mathem,0.0,1.0,2026-01-06 00:00:00+01:00,1.134,0.286,0.92,0.9563914249
2026-01-06 17:00:00+01:00,Postnord,0.0,1.0,2026-01-06 00:00:00+01:00,1.5,0.418,0.92,1.393245058
2026-01-06 17:00:00+01:00,Airmee,0.0,1.0,2026-01-06 00:00:00+01:00,0.432,0.132,0.92,0.42994367089999996
2026-01-06 18:00:00+01:00,ICA,0.0,1.0,2026-01-06 00:00:00+01:00,3.48,0.776,0.92,1.489721937
2026-01-06 18:00:00+01:00,Mathem,0.0,1.0,2026-01-06 00:00:00+01:00,1.134,0.286,0.92,0.9708391824
2026-01-06 18:00:00+01:00,Postnord,0.0,1.0,2026-01-06 00:00:00+01:00,1.5,0.418,0.92,1.398864355
2026-01-06 18:00:00+01:00,Airmee,0.0,1.0,2026-01-06 00:00:00+01:00,0.432,0.132,0.92,0.4080817258
2026-01-06 19:00:00+01:00,ICA,0.0,1.0,2026-01-06 00:00:00+01:00,3.48,0.776,0.92,1.4604086649999999
2026-01-06 19:00:00+01:00,Mathem,0.0,1.0,2026-01-06 00:00:00+01:00,1.134,0.286,0.92,0.9736279162
2026-01-06 19:00:00+01:00,Postnord,0.0,1.0,2026-01-06 00:00:00+01:00,1.5,0.418,0.92,1.3817681
2026-01-06 19:00:00+01:00,Airmee,0.0,1.0,2026-01-06 00:00:00+01:00,0.432,0.132,0.92,0.43126508
2026-01-06 20:00:00+01:00,ICA,0.0,1.0,2026-01-06 00:00:00+01:00,3.48,0.776,0.92,1.4697302620000001
2026-01-06 20:00:00+01:00,Mathem,0.0,1.0,2026-01-06 00:00:00+01:00,1.134,0.286,0.92,0.9654151832
2026-01-06 20:00:00+01:00,Postnord,0.0,1.0,2026-01-06 00:00:00+01:00,1.5,0.418,0.92,1.351091247
2026-01-06 20:00:00+01:00,Airmee,1.0,1.0,2026-01-06 00:00:00+01:00,0.432,0.132,0.92,0.4484957262
2026-01-06 21:00:00+01:00,ICA,0.0,1.0,2026-01-06 00:00:00+01:00,3.48,0.776,0.92,1.2937546549999999
2026-01-06 21:00:00+01:00,Mathem,0.0,1.0,2026-01-06 00:00:00+01:00,1.134,0.286,0.92,0.8538778206
2026-01-06 21:00:00+01:00,Postnord,0.0,1.0,2026-01-06 00:00:00+01:00,1.5,0.418,0.92,1.1567409929999999
2026-01-06 21:00:00+01:00,Airmee,1.0,1.0,2026-01-06 00:00:00+01:00,0.432,0.132,0.92,0.3740880694
2026-01-06 22:00:00+01:00,ICA,0.0,1.0,2026-01-06 00:00:00+01:00,3.48,0.776,0.92,1.318396055
2026-01-06 22:00:00+01:00,Mathem,1.0,1.0,2026-01-06 00:00:00+01:00,1.134,0.286,0.92,0.8321308015
2026-01-06 22:00:00+01:00,Postnord,1.0,1.0,2026-01-06 00:00:00+01:00,1.5,0.418,0.92,1.154001187
2026-01-06 22:00:00+01:00,Airmee,1.0,1.0,2026-01-06 00:00:00+01:00,0.432,0.132,0.92,0.36236823500000004
2026-01-06 23:00:00+01:00,ICA,1.0,1.0,2026-01-06 00:00:00+01:00,3.48,0.776,0.92,1.295764795
2026-01-06 23:00:00+01:00,Mathem,1.0,1.0,2026-01-06 00:00:00+01:00,1.134,0.286,0.92,0.8611370072
2026-01-06 23:00:00+01:00,Postnord,1.0,1.0,2026-01-06 00:00:00+01:00,1.5,0.418,0.92,1.12565952
2026-01-06 23:00:00+01:00,Airmee,1.0,1.0,2026-01-06 00:00:00+01:00,0.432,0.132,0.92,0.35876604630000003
2026-01-07 00:00:00+01:00,ICA,1.0,1.0,2026-01-07 00:00:00+01:00,3.48,0.776,0.92,0.8624492749
2026-01-07 00:00:00+01:00,Mathem,1.0,1.0,2026-01-07 00:00:00+01:00,1.134,0.286,0.92,0.5554957194
2026-01-07 00:00:00+01:00,Postnord,1.0,1.0,2026-01-07 00:00:00+01:00,1.5,0.418,0.92,0.4820860904
2026-01-07 00:00:00+01:00,Airmee,1.0,1.0,2026-01-07 00:00:00+01:00,0.432,0.132,0.92,0.1668152553
2026-01-07 01:00:00+01:00,ICA,1.0,1.0,2026-01-07 00:00:00+01:00,3.48,0.776,0.92,0.8629047435999999
2026-01-07 01:00:00+01:00,Mathem,1.0,1.0,2026-01-07 00:00:00+01:00,1.134,0.286,0.92,0.5303432994
2026-01-07 01:00:00+01:00,Postnord,1.0,1.0,2026-01-07 00:00:00+01:00,1.5,0.418,0.92,0.45177509730000004
2026-01-07 01:00:00+01:00,Airmee,1.0,1.0,2026-01-07 00:00:00+01:00,0.432,0.132,0.92,0.1693368063
2026-01-07 02:00:00+01:00,ICA,1.0,1.0,2026-01-07 00:00:00+01:00,3.48,0.776,0.92,0.8459156111999999
2026-01-07 02:00:00+01:00,Mathem,1.0,1.0,2026-01-07 00:00:00+01:00,1.134,0.286,0.92,0.5231130236
2026-01-07 02:00:00+01:00,Postnord,1.0,1.0,2026-01-07 00:00:00+01:00,1.5,0.418,0.92,0.47343991490000004
2026-01-07 02:00:00+01:00,Airmee,1.0,1.0,2026-01-07 00:00:00+01:00,0.432,0.132,0.92,0.1674998962
2026-01-07 03:00:00+01:00,ICA,1.0,1.0,2026-01-07 00:00:00+01:00,3.48,0.776,0.92,0.8307624216
2026-01-07 03:00:00+01:00,Mathem,1.0,1.0,2026-01-07 00:00:00+01:00,1.134,0.286,0.92,0.5235816699
2026-01-07 03:00:00+01:00,Postnord,1.0,1.0,2026-01-07 00:00:00+01:00,1.5,0.418,0.92,0.4366310418
2026-01-07 03:00:00+01:00,Airmee,1.0,1.0,2026-01-07 00:00:00+01:00,0.432,0.132,0.92,0.1530214618
2026-01-07 04:00:00+01:00,ICA,1.0,1.0,2026-01-07 00:00:00+01:00,3.48,0.776,0.92,0.8165274518
2026-01-07 04:00:00+01:00,Mathem,1.0,1.0,2026-01-07 00:00:00+01:00,1.134,0.286,0.92,0.5260216516
2026-01-07 04:00:00+01:00,Postnord,0.0,1.0,2026-01-07 00:00:00+01:00,1.5,0.418,0.92,0.4316403597
2026-01-07 04:00:00+01:00,Airmee,1.0,1.0,2026-01-07 00:00:00+01:00,0.432,0.132,0.92,0.1651366558
2026-01-07 05:00:00+01:00,ICA,0.0,1.0,2026-01-07 00:00:00+01:00,3.48,0.776,0.92,1.2336837680000001
2026-01-07 05:00:00+01:00,Mathem,1.0,1.0,2026-01-07 00:00:00+01:00,1.134,0.286,0.92,0.811822266
2026-01-07 05:00:00+01:00,Postnord,0.0,1.0,2026-01-07 00:00:00+01:00,1.5,0.418,0.92,1.053398434
2026-01-07 05:00:00+01:00,Airmee,1.0,1.0,2026-01-07 00:00:00+01:00,0.432,0.132,0.92,0.3074778198
2026-01-07 06:00:00+01:00,ICA,0.0,1.0,2026-01-07 00:00:00+01:00,3.48,0.776,0.92,1.36929042
2026-01-07 06:00:00+01:00,Mathem,1.0,1.0,2026-01-07 00:00:00+01:00,1.134,0.286,0.92,0.8904196132
2026-01-07 06:00:00+01:00,Postnord,0.0,1.0,2026-01-07 00:00:00+01:00,1.5,0.418,0.92,1.2808901510000001
2026-01-07 06:00:00+01:00,Airmee,1.0,1.0,2026-01-07 00:00:00+01:00,0.432,0.132,0.92,0.3834423553
2026-01-07 07:00:00+01:00,ICA,0.0,1.0,2026-01-07 00:00:00+01:00,3.48,0.776,0.92,1.3641219679999999
2026-01-07 07:00:00+01:00,Mathem,0.0,1.0,2026-01-07 00:00:00+01:00,1.134,0.286,0.92,0.8697438595
2026-01-07 07:00:00+01:00,Postnord,0.0,1.0,2026-01-07 00:00:00+01:00,1.5,0.418,0.92,1.2616768219999999
2026-01-07 07:00:00+01:00,Airmee,1.0,1.0,2026-01-07 00:00:00+01:00,0.432,0.132,0.92,0.3722381843
2026-01-07 08:00:00+01:00,ICA,0.0,1.0,2026-01-07 00:00:00+01:00,3.48,0.776,0.92,1.3858555940000001
2026-01-07 08:00:00+01:00,Mathem,0.0,1.0,2026-01-07 00:00:00+01:00,1.134,0.286,0.92,0.9105628678000001
2026-01-07 08:00:00+01:00,Postnord,0.0,1.0,2026-01-07 00:00:00+01:00,1.5,0.418,0.92,1.28215118
2026-01-07 08:00:00+01:00,Airmee,0.0,1.0,2026-01-07 00:00:00+01:00,0.432,0.132,0.92,0.4115796035
2026-01-07 09:00:00+01:00,ICA,0.0,1.0,2026-01-07 00:00:00+01:00,3.48,0.776,0.92,1.3997757590000002
2026-01-07 09:00:00+01:00,Mathem,0.0,1.0,2026-01-07 00:00:00+01:00,1.134,0.286,0.92,0.9172483146
2026-01-07 09:00:00+01:00,Postnord,0.0,1.0,2026-01-07 00:00:00+01:00,1.5,0.418,0.92,1.289203095
2026-01-07 09:00:00+01:00,Airmee,0.0,1.0,2026-01-07 00:00:00+01:00,0.432,0.132,0.92,0.39820635579999997
2026-01-07 10:00:00+01:00,ICA,0.0,1.0,2026-01-07 00:00:00+01:00,3.48,0.776,0.92,1.381640434
2026-01-07 10:00:00+01:00,Mathem,0.0,1.0,2026-01-07 00:00:00+01:00,1.134,0.286,0.92,0.9152970067
2026-01-07 10:00:00+01:00,Postnord,0.0,1.0,2026-01-07 00:00:00+01:00,1.5,0.418,0.92,1.298587926
2026-01-07 10:00:00+01:00,Airmee,0.0,1.0,2026-01-07 00:00:00+01:00,0.432,0.132,0.92,0.3828796072
2026-01-07 11:00:00+01:00,ICA,0.0,1.0,2026-01-07 00:00:00+01:00,3.48,0.776,0.92,1.280643597
2026-01-07 11:00:00+01:00,Mathem,0.0,1.0,2026-01-07 00:00:00+01:00,1.134,0.286,0.92,0.8138712248000001
2026-01-07 11:00:00+01:00,Postnord,0.0,1.0,2026-01-07 00:00:00+01:00,1.5,0.418,0.92,1.0708082730000001
2026-01-07 11:00:00+01:00,Airmee,0.0,1.0,2026-01-07 00:00:00+01:00,0.432,0.132,0.92,0.3286541
2026-01-07 12:00:00+01:00,ICA,0.0,1.0,2026-01-07 00:00:00+01:00,3.48,0.776,0.92,1.285164587
2026-01-07 12:00:00+01:00,Mathem,0.0,1.0,2026-01-07 00:00:00+01:00,1.134,0.286,0.92,0.8268981299
2026-01-07 12:00:00+01:00,Postnord,0.0,1.0,2026-01-07 00:00:00+01:00,1.5,0.418,0.92,1.0773760339999998
2026-01-07 12:00:00+01:00,Airmee,0.0,1.0,2026-01-07 00:00:00+01:00,0.432,0.132,0.92,0.3346579228
2026-01-07 13:00:00+01:00,ICA,0.0,1.0,2026-01-07 00:00:00+01:00,3.48,0.776,0.92,1.2671897140000001
2026-01-07 13:00:00+01:00,Mathem,0.0,1.0,2026-01-07 00:00:00+01:00,1.134,0.286,0.92,0.8310658435
2026-01-07 13:00:00+01:00,Postnord,0.0,1.0,2026-01-07 00:00:00+01:00,1.5,0.418,0.92,1.090991352
2026-01-07 13:00:00+01:00,Airmee,0.0,1.0,2026-01-07 00:00:00+01:00,0.432,0.132,0.92,0.33308407959999997
2026-01-07 14:00:00+01:00,ICA,0.0,1.0,2026-01-07 00:00:00+01:00,3.48,0.776,0.92,1.307565625
